,file,flow_file,length,width,height,label
1271,/mnt/d/Datasets/hmdb51_org/drink/Shadow_of_a_Doubt_drink_h_nm_np1_fr_goo_8.avi,/mnt/d/Datasets/hmdb51_org_img/drink/Shadow_of_a_Doubt_drink_h_nm_np1_fr_goo_8.avi,81,320.0,240.0,10
1272,/mnt/d/Datasets/hmdb51_org/drink/SocialSeminarBunny_drink_h_nm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/drink/SocialSeminarBunny_drink_h_nm_np1_le_med_0.avi,84,320.0,240.0,10
1277,/mnt/d/Datasets/hmdb51_org/drink/SweeneyTodd_drink_u_cm_np1_le_med_22.avi,/mnt/d/Datasets/hmdb51_org_img/drink/SweeneyTodd_drink_u_cm_np1_le_med_22.avi,56,432.0,240.0,10
1279,/mnt/d/Datasets/hmdb51_org/drink/SweeneyTodd_drink_u_nm_np1_le_goo_23.avi,/mnt/d/Datasets/hmdb51_org_img/drink/SweeneyTodd_drink_u_nm_np1_le_goo_23.avi,73,432.0,240.0,10
1287,/mnt/d/Datasets/hmdb51_org/drink/TheBoondockSaints_drink_u_nm_np1_fr_med_77.avi,/mnt/d/Datasets/hmdb51_org_img/drink/TheBoondockSaints_drink_u_nm_np1_fr_med_77.avi,49,480.0,240.0,10
1291,/mnt/d/Datasets/hmdb51_org/drink/TheLastManOnearth_drink_u_nm_np1_fr_goo_6.avi,/mnt/d/Datasets/hmdb51_org_img/drink/TheLastManOnearth_drink_u_nm_np1_fr_goo_6.avi,51,320.0,240.0,10
1292,/mnt/d/Datasets/hmdb51_org/drink/TheLastManOnearth_drink_u_nm_np1_fr_goo_7.avi,/mnt/d/Datasets/hmdb51_org_img/drink/TheLastManOnearth_drink_u_nm_np1_fr_goo_7.avi,80,320.0,240.0,10
1301,/mnt/d/Datasets/hmdb51_org/drink/The_House_on_Haunted_Hill_drink_h_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/drink/The_House_on_Haunted_Hill_drink_h_nm_np1_fr_goo_1.avi,138,304.0,240.0,10
1308,/mnt/d/Datasets/hmdb51_org/drink/Two_Towers_3_drink_h_nm_np1_fr_goo_11.avi,/mnt/d/Datasets/hmdb51_org_img/drink/Two_Towers_3_drink_h_nm_np1_fr_goo_11.avi,93,352.0,240.0,10
1311,/mnt/d/Datasets/hmdb51_org/drink/Veoh_Alpha_Dog_2_drink_u_nm_np1_fr_goo_5.avi,/mnt/d/Datasets/hmdb51_org_img/drink/Veoh_Alpha_Dog_2_drink_u_nm_np1_fr_goo_5.avi,135,592.0,240.0,10
1313,/mnt/d/Datasets/hmdb51_org/drink/WeddingCrashers_drink_h_nm_np2_fr_goo_15.avi,/mnt/d/Datasets/hmdb51_org_img/drink/WeddingCrashers_drink_h_nm_np2_fr_goo_15.avi,78,560.0,240.0,10
1320,/mnt/d/Datasets/hmdb51_org/eat/AMADEUS_eat_u_nm_np1_fr_med_6.avi,/mnt/d/Datasets/hmdb51_org_img/eat/AMADEUS_eat_u_nm_np1_fr_med_6.avi,79,416.0,240.0,11
1321,/mnt/d/Datasets/hmdb51_org/eat/AmericanGangster_eat_u_cm_np1_fr_bad_62.avi,/mnt/d/Datasets/hmdb51_org_img/eat/AmericanGangster_eat_u_cm_np1_fr_bad_62.avi,46,432.0,240.0,11
1324,/mnt/d/Datasets/hmdb51_org/eat/APOCALYPTO_eat_u_nm_np1_fr_goo_6.avi,/mnt/d/Datasets/hmdb51_org_img/eat/APOCALYPTO_eat_u_nm_np1_fr_goo_6.avi,84,416.0,240.0,11
1329,/mnt/d/Datasets/hmdb51_org/eat/BIG_FISH_eat_u_nm_np1_fr_goo_19.avi,/mnt/d/Datasets/hmdb51_org_img/eat/BIG_FISH_eat_u_nm_np1_fr_goo_19.avi,78,432.0,240.0,11
1333,/mnt/d/Datasets/hmdb51_org/eat/CastAway1_eat_u_nm_np2_fr_goo_6.avi,/mnt/d/Datasets/hmdb51_org_img/eat/CastAway1_eat_u_nm_np2_fr_goo_6.avi,79,432.0,240.0,11
1334,/mnt/d/Datasets/hmdb51_org/eat/CastAway1_eat_u_nm_np2_fr_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/eat/CastAway1_eat_u_nm_np2_fr_med_5.avi,133,432.0,240.0,11
1338,/mnt/d/Datasets/hmdb51_org/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21.avi,/mnt/d/Datasets/hmdb51_org_img/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21.avi,48,432.0,240.0,11
1339,/mnt/d/Datasets/hmdb51_org/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8.avi,/mnt/d/Datasets/hmdb51_org_img/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8.avi,79,432.0,240.0,11
1342,/mnt/d/Datasets/hmdb51_org/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22.avi,/mnt/d/Datasets/hmdb51_org_img/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22.avi,80,432.0,240.0,11
1348,/mnt/d/Datasets/hmdb51_org/eat/DONNIE_DARKO_eat_h_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/eat/DONNIE_DARKO_eat_h_nm_np1_fr_med_1.avi,79,416.0,240.0,11
1349,/mnt/d/Datasets/hmdb51_org/eat/EVOLUTION_eat_u_cm_np1_fr_goo_16.avi,/mnt/d/Datasets/hmdb51_org_img/eat/EVOLUTION_eat_u_cm_np1_fr_goo_16.avi,104,432.0,240.0,11
1351,/mnt/d/Datasets/hmdb51_org/eat/Glory_eat_h_cm_np1_fr_med_8.avi,/mnt/d/Datasets/hmdb51_org_img/eat/Glory_eat_h_cm_np1_fr_med_8.avi,125,432.0,240.0,11
1353,/mnt/d/Datasets/hmdb51_org/eat/HP_PRISONER_OF_AZKABAN_eat_u_cm_np1_fr_goo_9.avi,/mnt/d/Datasets/hmdb51_org_img/eat/HP_PRISONER_OF_AZKABAN_eat_u_cm_np1_fr_goo_9.avi,50,560.0,240.0,11
1355,/mnt/d/Datasets/hmdb51_org/eat/IamLegendII_eat_u_nm_np1_fr_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/eat/IamLegendII_eat_u_nm_np1_fr_med_5.avi,81,576.0,240.0,11
1359,/mnt/d/Datasets/hmdb51_org/eat/IamLegend_eat_u_nm_np1_fr_med_15.avi,/mnt/d/Datasets/hmdb51_org_img/eat/IamLegend_eat_u_nm_np1_fr_med_15.avi,77,560.0,240.0,11
1360,/mnt/d/Datasets/hmdb51_org/eat/IamLegend_eat_u_nm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/eat/IamLegend_eat_u_nm_np1_ri_med_2.avi,104,560.0,240.0,11
1363,/mnt/d/Datasets/hmdb51_org/eat/MeettheParents_eat_h_nm_np1_fr_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/eat/MeettheParents_eat_h_nm_np1_fr_goo_3.avi,56,416.0,240.0,11
1365,/mnt/d/Datasets/hmdb51_org/eat/NoCountryForOldMen_eat_u_nm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/eat/NoCountryForOldMen_eat_u_nm_np1_fr_med_2.avi,79,400.0,240.0,11
1369,/mnt/d/Datasets/hmdb51_org/eat/Oceans12_eat_h_nm_np1_fr_goo_4.avi,/mnt/d/Datasets/hmdb51_org_img/eat/Oceans12_eat_h_nm_np1_fr_goo_4.avi,57,416.0,240.0,11
1370,/mnt/d/Datasets/hmdb51_org/eat/OldSchool_eat_h_nm_np1_fr_goo_20.avi,/mnt/d/Datasets/hmdb51_org_img/eat/OldSchool_eat_h_nm_np1_fr_goo_20.avi,48,320.0,240.0,11
1373,/mnt/d/Datasets/hmdb51_org/eat/Pirates_4_eat_h_nm_np1_fr_goo_3.avi,/mnt/d/Datasets/hmdb51_org_img/eat/Pirates_4_eat_h_nm_np1_fr_goo_3.avi,105,352.0,240.0,11
1374,/mnt/d/Datasets/hmdb51_org/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_16.avi,/mnt/d/Datasets/hmdb51_org_img/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_16.avi,96,352.0,240.0,11
1383,/mnt/d/Datasets/hmdb51_org/eat/RETURN_OF_THE_KING_eat_h_nm_np1_fr_goo_18.avi,/mnt/d/Datasets/hmdb51_org_img/eat/RETURN_OF_THE_KING_eat_h_nm_np1_fr_goo_18.avi,54,560.0,240.0,11
1384,/mnt/d/Datasets/hmdb51_org/eat/RETURN_OF_THE_KING_eat_h_nm_np1_le_goo_19.avi,/mnt/d/Datasets/hmdb51_org_img/eat/RETURN_OF_THE_KING_eat_h_nm_np1_le_goo_19.avi,48,560.0,240.0,11
1389,/mnt/d/Datasets/hmdb51_org/eat/RETURN_OF_THE_KING_eat_u_nm_np1_ri_med_20.avi,/mnt/d/Datasets/hmdb51_org_img/eat/RETURN_OF_THE_KING_eat_u_nm_np1_ri_med_20.avi,108,560.0,240.0,11
1390,/mnt/d/Datasets/hmdb51_org/eat/SocialSeminarChanging_eat_u_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/eat/SocialSeminarChanging_eat_u_cm_np1_fr_goo_2.avi,137,320.0,240.0,11
1391,/mnt/d/Datasets/hmdb51_org/eat/SocialSeminarChanging_eat_u_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/eat/SocialSeminarChanging_eat_u_cm_np1_fr_med_1.avi,162,320.0,240.0,11
1398,/mnt/d/Datasets/hmdb51_org/eat/SweeneyTodd_eat_u_cm_np1_le_med_39.avi,/mnt/d/Datasets/hmdb51_org_img/eat/SweeneyTodd_eat_u_cm_np1_le_med_39.avi,78,432.0,240.0,11
1400,/mnt/d/Datasets/hmdb51_org/eat/TheBoondockSaints_eat_u_cm_np1_fr_bad_76.avi,/mnt/d/Datasets/hmdb51_org_img/eat/TheBoondockSaints_eat_u_cm_np1_fr_bad_76.avi,48,480.0,240.0,11
1404,/mnt/d/Datasets/hmdb51_org/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_5.avi,/mnt/d/Datasets/hmdb51_org_img/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_5.avi,78,560.0,240.0,11
1415,/mnt/d/Datasets/hmdb51_org/eat/THE_PROTECTOR_eat_u_nm_np1_le_goo_59.avi,/mnt/d/Datasets/hmdb51_org_img/eat/THE_PROTECTOR_eat_u_nm_np1_le_goo_59.avi,78,416.0,240.0,11
1422,/mnt/d/Datasets/hmdb51_org/fall_floor/20060723sfjfffightcoldplay_fall_floor_f_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/20060723sfjfffightcoldplay_fall_floor_f_cm_np1_fr_med_0.avi,55,320.0,240.0,12
1423,/mnt/d/Datasets/hmdb51_org/fall_floor/50_FIRST_DATES_fall_floor_f_cm_np1_fr_med_14.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/50_FIRST_DATES_fall_floor_f_cm_np1_fr_med_14.avi,51,320.0,240.0,12
1429,/mnt/d/Datasets/hmdb51_org/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/BATMAN_BEGINS_fall_floor_f_cm_np1_ba_med_3.avi,49,560.0,240.0,12
1431,/mnt/d/Datasets/hmdb51_org/fall_floor/BATMAN_BEGINS_fall_floor_h_cm_np1_fr_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/BATMAN_BEGINS_fall_floor_h_cm_np1_fr_bad_2.avi,74,560.0,240.0,12
1432,/mnt/d/Datasets/hmdb51_org/fall_floor/BIG_FISH_fall_floor_f_cm_np1_fr_med_24.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/BIG_FISH_fall_floor_f_cm_np1_fr_med_24.avi,72,432.0,240.0,12
1437,/mnt/d/Datasets/hmdb51_org/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/BLACK_HAWK_DOWN_fall_floor_f_cm_np1_ri_med_13.avi,55,560.0,240.0,12
1442,/mnt/d/Datasets/hmdb51_org/fall_floor/Catch_Me_If_You_Can_fall_floor_f_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Catch_Me_If_You_Can_fall_floor_f_cm_np1_fr_med_0.avi,79,432.0,240.0,12
1447,/mnt/d/Datasets/hmdb51_org/fall_floor/Fellowship_4_fall_floor_u_cm_np1_fr_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Fellowship_4_fall_floor_u_cm_np1_fr_med_5.avi,86,352.0,240.0,12
1449,/mnt/d/Datasets/hmdb51_org/fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Fellowship_6_fall_floor_f_nm_np1_fr_med_9.avi,43,352.0,240.0,12
1452,/mnt/d/Datasets/hmdb51_org/fall_floor/Finding_Forrester_3_fall_floor_f_cm_np2_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Finding_Forrester_3_fall_floor_f_cm_np2_ri_med_1.avi,79,352.0,240.0,12
1462,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_35.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ba_med_35.avi,48,560.0,240.0,12
1464,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_22.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_bad_22.avi,50,560.0,240.0,12
1467,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_med_40.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_fr_med_40.avi,47,560.0,240.0,12
1470,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ri_med_19.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_cm_np1_ri_med_19.avi,51,560.0,240.0,12
1473,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_le_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_le_bad_0.avi,49,560.0,240.0,12
1474,/mnt/d/Datasets/hmdb51_org/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_le_med_13.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/KUNG_FU_HUSTLE_fall_floor_f_nm_np1_le_med_13.avi,55,560.0,240.0,12
1478,/mnt/d/Datasets/hmdb51_org/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_fr_med_19.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/LONGESTYARD_fall_floor_f_cm_np1_fr_med_19.avi,49,560.0,240.0,12
1485,/mnt/d/Datasets/hmdb51_org/fall_floor/MeettheFockers_fall_floor_f_nm_np1_fr_med_11.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/MeettheFockers_fall_floor_f_nm_np1_fr_med_11.avi,76,448.0,240.0,12
1495,/mnt/d/Datasets/hmdb51_org/fall_floor/Return_of_the_King_4_fall_floor_u_cm_np1_fr_med_9.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Return_of_the_King_4_fall_floor_u_cm_np1_fr_med_9.avi,89,352.0,240.0,12
1497,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_bad_36.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_bad_36.avi,47,560.0,240.0,12
1498,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_ba_med_51.avi,49,560.0,240.0,12
1499,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_fr_bad_30.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_f_cm_np1_fr_bad_30.avi,49,560.0,240.0,12
1503,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_l_cm_np1_ba_med_44.avi,49,560.0,240.0,12
1504,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np1_fr_med_37.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np1_fr_med_37.avi,45,560.0,240.0,12
1505,/mnt/d/Datasets/hmdb51_org/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/RETURN_OF_THE_KING_fall_floor_u_cm_np2_fr_med_1.avi,50,560.0,240.0,12
1511,/mnt/d/Datasets/hmdb51_org/fall_floor/TheBoondockSaints_fall_floor_f_nm_np1_fr_med_65.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/TheBoondockSaints_fall_floor_f_nm_np1_fr_med_65.avi,44,480.0,240.0,12
1513,/mnt/d/Datasets/hmdb51_org/fall_floor/TheBoondockSaints_fall_floor_h_cm_np1_ri_bad_117.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/TheBoondockSaints_fall_floor_h_cm_np1_ri_bad_117.avi,75,480.0,240.0,12
1518,/mnt/d/Datasets/hmdb51_org/fall_floor/TheBoondockSaints_fall_floor_u_nm_np1_ba_med_97.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/TheBoondockSaints_fall_floor_u_nm_np1_ba_med_97.avi,50,480.0,240.0,12
1525,/mnt/d/Datasets/hmdb51_org/fall_floor/The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/The_Matrix_6_fall_floor_f_nm_np1_ba_bad_0.avi,56,352.0,240.0,12
1531,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_med_85.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ba_med_85.avi,49,416.0,240.0,12
1534,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_36.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_36.avi,49,416.0,240.0,12
1535,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_55.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_fr_med_55.avi,49,416.0,240.0,12
1537,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_75.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_75.avi,47,416.0,240.0,12
1538,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_98.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_le_med_98.avi,78,416.0,240.0,12
1539,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ri_bad_73.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_cm_np1_ri_bad_73.avi,50,416.0,240.0,12
1541,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_65.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_65.avi,79,416.0,240.0,12
1542,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_74.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ba_bad_74.avi,49,416.0,240.0,12
1544,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_100.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_100.avi,138,416.0,240.0,12
1545,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_93.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_bad_93.avi,47,416.0,240.0,12
1546,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_goo_10.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_goo_10.avi,48,416.0,240.0,12
1549,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_med_84.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_fr_med_84.avi,48,416.0,240.0,12
1550,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_le_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_le_bad_2.avi,23,416.0,240.0,12
1552,/mnt/d/Datasets/hmdb51_org/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ri_bad_92.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/THE_PROTECTOR_fall_floor_f_nm_np1_ri_bad_92.avi,49,416.0,240.0,12
1557,/mnt/d/Datasets/hmdb51_org/fall_floor/Veoh_Alpha_Dog_1_fall_floor_u_cm_np1_fr_med_46.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Veoh_Alpha_Dog_1_fall_floor_u_cm_np1_fr_med_46.avi,60,592.0,240.0,12
1562,/mnt/d/Datasets/hmdb51_org/fencing/Advanced_Rapier_fencing_f_cm_np2_le_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Advanced_Rapier_fencing_f_cm_np2_le_bad_3.avi,44,320.0,240.0,13
1572,/mnt/d/Datasets/hmdb51_org/fencing/AHF_Rapier_fencing_f_cm_np2_ri_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/AHF_Rapier_fencing_f_cm_np2_ri_bad_4.avi,57,320.0,240.0,13
1575,/mnt/d/Datasets/hmdb51_org/fencing/Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_ba_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_avi_fencing_u_cm_np2_ba_goo_1.avi,75,416.0,240.0,13
1580,/mnt/d/Datasets/hmdb51_org/fencing/Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Die_Another_Day_-_Fencing_Scene_Part_1_[HD]_fencing_u_cm_np2_fr_goo_2.avi,82,416.0,240.0,13
1582,/mnt/d/Datasets/hmdb51_org/fencing/Duel_(The_Sovereigns_Servant)_fencing_f_cm_np2_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Duel_(The_Sovereigns_Servant)_fencing_f_cm_np2_fr_med_2.avi,216,528.0,240.0,13
1588,/mnt/d/Datasets/hmdb51_org/fencing/Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Duel_with_Rapiers_fencing_f_cm_np2_ri_bad_2.avi,47,320.0,240.0,13
1593,/mnt/d/Datasets/hmdb51_org/fencing/Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Great_Movie_Lessons_-_The_First_Zorro_-_Mask_of_Zorro_fencing_u_cm_np2_le_goo_1.avi,143,416.0,240.0,13
1597,/mnt/d/Datasets/hmdb51_org/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_fr_med_3.avi,82,352.0,240.0,13
1599,/mnt/d/Datasets/hmdb51_org/fencing/Harvey_Keitel_sabre_duel_fencing_f_cm_np2_ba_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Harvey_Keitel_sabre_duel_fencing_f_cm_np2_ba_goo_0.avi,136,432.0,240.0,13
1601,/mnt/d/Datasets/hmdb51_org/fencing/Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_le_bad_1.avi,49,320.0,240.0,13
1603,/mnt/d/Datasets/hmdb51_org/fencing/Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Jolly_Jack_Junior_Fight_Scene_fencing_f_cm_np2_ri_bad_2.avi,46,320.0,240.0,13
1613,/mnt/d/Datasets/hmdb51_org/fencing/Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Rapier_and_Rotella_(Shield)_Second_Bout_Nick_vs__Gareth_fencing_f_cm_np2_ri_bad_3.avi,49,320.0,240.0,13
1621,/mnt/d/Datasets/hmdb51_org/fencing/Rapier_drills_fencing_f_cm_np2_le_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Rapier_drills_fencing_f_cm_np2_le_bad_0.avi,77,320.0,240.0,13
1626,/mnt/d/Datasets/hmdb51_org/fencing/Rapier_drills_fencing_f_nm_np2_ri_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Rapier_drills_fencing_f_nm_np2_ri_bad_4.avi,58,320.0,240.0,13
1627,/mnt/d/Datasets/hmdb51_org/fencing/Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Rapier_Fencing_From_Arma_(sword_fight)_fencing_f_cm_np1_ri_bad_0.avi,42,324.0,240.0,13
1633,/mnt/d/Datasets/hmdb51_org/fencing/Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Rapier_vs_longsword_Mike_fencing_f_cm_np2_ri_bad_3.avi,52,424.0,240.0,13
