file,flow_file,length,width,height,label
/mnt/d/Datasets/hmdb51_org/climb_stairs/Jerry_Lewis_Cinderfella_dance_climb_stairs_f_nm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Jerry_Lewis_Cinderfella_dance_climb_stairs_f_nm_np1_fr_med_2.avi,80,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Just_Say_NO_to_AQUA_DOTS!_climb_stairs_l_nm_np1_ba_med_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_3.avi,78,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_4.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_ba_med_5.avi,78,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_1.avi,78,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Micah_Lacerte_Running_Stairs___Great_cardio_for_fat_loss_climb_stairs_f_cm_np1_fr_med_2.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Narcotic1967256kb_climb_stairs_f_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Narcotic1967256kb_climb_stairs_f_nm_np1_ba_med_0.avi,81,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_0.avi,79,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_1.avi,79,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Outdoor_Agility_Training_-_Outdoor_Stair_Run_Drill_for_Agility_climb_stairs_f_cm_np1_ba_med_2.avi,79,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_cm_np2_fr_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_cm_np2_fr_med_5.avi,79,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np1_ba_med_0.avi,90,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_1.avi,53,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_3.avi,57,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_6.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_6.avi,77,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_fr_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_fr_med_4.avi,76,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_2.avi,78,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np3_ba_med_7.avi,78,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_l_cm_np1_ba_med_8.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_l_cm_np1_ba_med_8.avi,67,416.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Return_of_the_King_4_climb_stairs_f_cm_np1_ba_bad_6.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Return_of_the_King_4_climb_stairs_f_cm_np1_ba_bad_6.avi,103,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_1.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_2.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Running_Up_Stairs_climb_stairs_l_nm_np1_ba_med_3.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_0.avi,77,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_1.avi,78,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Sports_Training_-_Speed_Workouts_-_Stair_Running_climb_stairs_f_nm_np1_ba_med_2.avi,77,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_3.avi,36,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ba_med_4.avi,37,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_0.avi,38,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_1.avi,36,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stadium_Plyometric_Workout_climb_stairs_l_cm_np1_ri_med_2.avi,45,352.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_cm_np1_fr_med_1.avi,95,288.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_nm_np3_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stairs_to_Perpetual_Youth_and_Longevity___Taishan_(Mount_Tai)_climb_stairs_f_nm_np3_ba_med_0.avi,79,288.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Stairway_to_fitness_climb_stairs_f_nm_np1_fr_med_1.avi,51,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/szenephoto_-_stevemachine_beim_treppensteigen_-_feuer_bung_climb_stairs_f_cm_np1_ba_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/szenephoto_-_stevemachine_beim_treppensteigen_-_feuer_bung_climb_stairs_f_cm_np1_ba_bad_0.avi,73,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/TheBoondockSaints_climb_stairs_f_cm_np3_ba_med_125.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/TheBoondockSaints_climb_stairs_f_cm_np3_ba_med_125.avi,49,480.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/TheBoondockSaints_climb_stairs_u_cm_np2_ba_med_30.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/TheBoondockSaints_climb_stairs_u_cm_np2_ba_med_30.avi,134,480.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/TheLastManOnearth_climb_stairs_f_cm_np1_ba_med_33.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/TheLastManOnearth_climb_stairs_f_cm_np1_ba_med_33.avi,53,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/TheLastManOnearth_climb_stairs_f_nm_np1_ba_med_56.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/TheLastManOnearth_climb_stairs_f_nm_np1_ba_med_56.avi,48,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/The_Avengers__Ralph_Fiennes__fencing_scene_climb_stairs_u_nm_np2_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/The_Avengers__Ralph_Fiennes__fencing_scene_climb_stairs_u_nm_np2_ri_med_0.avi,68,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_1.avi,78,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/treppensteigen_1_climb_stairs_f_cm_np2_fr_med_2.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppensteigen_climb_stairs_l_cm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppensteigen_climb_stairs_l_cm_np1_ba_med_0.avi,81,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppensteigen_climb_stairs_l_cm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppensteigen_climb_stairs_l_cm_np1_ba_med_1.avi,80,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_3.avi,82,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_4.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_5.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ba_bad_5.avi,85,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_6.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_6.avi,85,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_7.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_7.avi,82,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_8.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_le_bad_8.avi,88,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_0.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_1.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Treppen_steigen_climb_stairs_f_cm_np1_ri_bad_2.avi,79,320.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_0.avi,100,288.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_1.avi,78,288.0,240.0,6
/mnt/d/Datasets/hmdb51_org/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Walking_up_the_stairs_climb_stairs_l_cm_np1_ba_med_2.avi,114,288.0,240.0,6
/mnt/d/Datasets/hmdb51_org/dive/50_FIRST_DATES_dive_f_cm_np1_ri_bad_32.avi,/mnt/d/Datasets/hmdb51_org_img/dive/50_FIRST_DATES_dive_f_cm_np1_ri_bad_32.avi,45,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/50_FIRST_DATES_dive_f_cm_np1_ri_bad_35.avi,/mnt/d/Datasets/hmdb51_org_img/dive/50_FIRST_DATES_dive_f_cm_np1_ri_bad_35.avi,46,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,121,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/96_Meter_Bungy-Jump__Jauntal_03_dive_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/96_Meter_Bungy-Jump__Jauntal_03_dive_f_cm_np1_ri_bad_0.avi,114,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/Basejumping_Compilation_Part_3_dive_f_cm_np1_le_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/Basejumping_Compilation_Part_3_dive_f_cm_np1_le_bad_0.avi,38,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_0.avi,67,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_1.avi,45,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_3.avi,46,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,47,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np2_le_bad_5.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np2_le_bad_5.avi,53,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_l_cm_np1_ba_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_l_cm_np1_ba_bad_2.avi,41,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_4.avi,44,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_7.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_7.avi,34,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ri_bad_6.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ri_bad_6.avi,41,288.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_0.avi,39,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_3.avi,43,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_le_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_le_bad_1.avi,43,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ri_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/dive/base_jumping_compilation_3_FMJ_dive_f_cm_np1_ri_bad_2.avi,37,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_4.avi,50,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_5.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_5.avi,55,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_le_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_le_bad_0.avi,50,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_ri_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_ri_bad_1.avi,43,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np3_ri_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np3_ri_bad_2.avi,41,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_u_cm_np1_fr_bad_3.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_u_cm_np1_fr_bad_3.avi,43,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BATMAN_BEGINS_dive_f_cm_np1_fr_bad_17.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BATMAN_BEGINS_dive_f_cm_np1_fr_bad_17.avi,49,560.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/BeforeNightFalls_dive_f_cm_np1_ri_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BeforeNightFalls_dive_f_cm_np1_ri_bad_1.avi,77,432.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_fr_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_fr_bad_1.avi,212,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_le_bad_2.avi,/mnt/d/Datasets/hmdb51_org_img/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_le_bad_2.avi,121,320.0,240.0,7
/mnt/d/Datasets/hmdb51_org/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_0.avi,133,320.0,240.0,7
