,file,flow_file,length,width,height,label
5530,/mnt/d/Datasets/hmdb51_org/sword_exercise/Cold_Steel_Scottish_Broad_Sword_sword_exercise_u_cm_np1_fr_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/sword_exercise/Cold_Steel_Scottish_Broad_Sword_sword_exercise_u_cm_np1_fr_bad_1.avi,31,320.0,240.0,45
4841,/mnt/d/Datasets/hmdb51_org/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_17.avi,/mnt/d/Datasets/hmdb51_org_img/smile/YouTube_smiles!_smile_h_nm_np1_fr_med_17.avi,70,320.0,240.0,39
1170,/mnt/d/Datasets/hmdb51_org/drink/AmericanGangster_drink_u_cm_np1_fr_med_36.avi,/mnt/d/Datasets/hmdb51_org_img/drink/AmericanGangster_drink_u_cm_np1_fr_med_36.avi,55,432.0,240.0,10
2963,/mnt/d/Datasets/hmdb51_org/pick/prelinger_TowardEm1954_pick_u_cm_np1_le_goo_5.avi,/mnt/d/Datasets/hmdb51_org_img/pick/prelinger_TowardEm1954_pick_u_cm_np1_le_goo_5.avi,88,352.0,240.0,24
2711,/mnt/d/Datasets/hmdb51_org/kiss/kiss_mix_kiss_f_cm_np2_le_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/kiss/kiss_mix_kiss_f_cm_np2_le_med_1.avi,149,320.0,240.0,22
5899,/mnt/d/Datasets/hmdb51_org/turn/AmericanGangster_turn_u_cm_np1_fr_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/turn/AmericanGangster_turn_u_cm_np1_fr_med_7.avi,104,432.0,240.0,48
3158,/mnt/d/Datasets/hmdb51_org/pullup/Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pullup/Konstantinovs_55_pullups_pullup_u_cm_np1_ri_med_1.avi,79,320.0,240.0,26
3003,/mnt/d/Datasets/hmdb51_org/pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_1.avi,91,320.0,240.0,25
2467,/mnt/d/Datasets/hmdb51_org/kick/LONGESTYARD_kick_f_cm_np1_ri_med_16.avi,/mnt/d/Datasets/hmdb51_org_img/kick/LONGESTYARD_kick_f_cm_np1_ri_med_16.avi,46,560.0,240.0,20
437,/mnt/d/Datasets/hmdb51_org/clap/Applauding_Abby_clap_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/clap/Applauding_Abby_clap_u_nm_np1_fr_med_1.avi,79,416.0,240.0,4
3199,/mnt/d/Datasets/hmdb51_org/punch/50_FIRST_DATES_punch_f_nm_np1_ri_med_15.avi,/mnt/d/Datasets/hmdb51_org_img/punch/50_FIRST_DATES_punch_f_nm_np1_ri_med_15.avi,47,320.0,240.0,27
5181,/mnt/d/Datasets/hmdb51_org/stand/IamLegend_stand_f_nm_np1_fr_med_20.avi,/mnt/d/Datasets/hmdb51_org_img/stand/IamLegend_stand_f_nm_np1_fr_med_20.avi,78,560.0,240.0,42
6598,/mnt/d/Datasets/hmdb51_org/walk/The_House_on_Haunted_Hill_walk_u_cm_np1_fr_med_19.avi,/mnt/d/Datasets/hmdb51_org_img/walk/The_House_on_Haunted_Hill_walk_u_cm_np1_fr_med_19.avi,81,304.0,240.0,49
4703,/mnt/d/Datasets/hmdb51_org/situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi,114,320.0,240.0,38
192,/mnt/d/Datasets/hmdb51_org/cartwheel/Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/cartwheel/Monikas_Staatsexamen__Turnen_cartwheel_f_cm_np1_ri_med_4.avi,81,320.0,240.0,1
4720,/mnt/d/Datasets/hmdb51_org/situp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/situp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_2.avi,102,424.0,240.0,38
5735,/mnt/d/Datasets/hmdb51_org/talk/prelinger_LetsPlay1949_talk_u_nm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/talk/prelinger_LetsPlay1949_talk_u_nm_np1_ri_med_2.avi,133,352.0,240.0,46
1813,/mnt/d/Datasets/hmdb51_org/golf/Golfswing_golf_f_cm_np1_ri_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/golf/Golfswing_golf_f_cm_np1_ri_goo_1.avi,84,320.0,240.0,15
783,/mnt/d/Datasets/hmdb51_org/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,/mnt/d/Datasets/hmdb51_org_img/dive/BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,47,288.0,240.0,7
3841,/mnt/d/Datasets/hmdb51_org/run/happy_go_lovely_run_f_cm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/run/happy_go_lovely_run_f_cm_np1_fr_goo_2.avi,82,320.0,240.0,32
197,/mnt/d/Datasets/hmdb51_org/cartwheel/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/cartwheel/Projekt_SPOHO_2008_-_27_02_08_-_Training-_Bodenk_r_3_cartwheel_f_cm_np1_le_med_3.avi,80,320.0,240.0,1
2385,/mnt/d/Datasets/hmdb51_org/jump/THE_PROTECTOR_jump_f_cm_np1_ba_bad_30.avi,/mnt/d/Datasets/hmdb51_org_img/jump/THE_PROTECTOR_jump_f_cm_np1_ba_bad_30.avi,45,416.0,240.0,19
1075,/mnt/d/Datasets/hmdb51_org/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_ri_med_6.avi,/mnt/d/Datasets/hmdb51_org_img/dribble/Basketball_Dribbling_Tips_dribble_f_cm_np1_ri_med_6.avi,78,352.0,240.0,9
4089,/mnt/d/Datasets/hmdb51_org/shake_hands/Meeting_with_Boyko_Borisov__Prime_Minister_of_Bulgaria_shake_hands_u_cm_np2_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/shake_hands/Meeting_with_Boyko_Borisov__Prime_Minister_of_Bulgaria_shake_hands_u_cm_np2_le_med_0.avi,80,300.0,240.0,33
5132,/mnt/d/Datasets/hmdb51_org/stand/BIG_FISH_stand_u_nm_np1_fr_med_27.avi,/mnt/d/Datasets/hmdb51_org_img/stand/BIG_FISH_stand_u_nm_np1_fr_med_27.avi,61,432.0,240.0,42
442,/mnt/d/Datasets/hmdb51_org/clap/Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/clap/Baby_Bob_kann_klatschen_!_clap_u_cm_np1_fr_med_2.avi,78,320.0,240.0,4
6305,/mnt/d/Datasets/hmdb51_org/walk/Hitch_Part_1_walk_u_nm_np1_fr_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/walk/Hitch_Part_1_walk_u_nm_np1_fr_med_7.avi,79,560.0,240.0,49
2856,/mnt/d/Datasets/hmdb51_org/laugh/Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Skype_Laughter_Chain_laugh_h_cm_np2_fr_goo_8.avi,98,312.0,240.0,23
3717,/mnt/d/Datasets/hmdb51_org/ride_horse/Fellowship_4_ride_horse_f_cm_np1_le_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/ride_horse/Fellowship_4_ride_horse_f_cm_np1_le_med_2.avi,72,352.0,240.0,31
2195,/mnt/d/Datasets/hmdb51_org/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/hug/Free_Hugs_-_Gratis_umarmung_hug_u_cm_np2_ba_med_3.avi,92,320.0,240.0,18
4283,/mnt/d/Datasets/hmdb51_org/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_4.avi,112,320.0,240.0,34
2531,/mnt/d/Datasets/hmdb51_org/kick_ball/Amazing_Soccer_#2_kick_ball_u_cm_np1_ba_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/kick_ball/Amazing_Soccer_#2_kick_ball_u_cm_np1_ba_bad_0.avi,39,416.0,240.0,21
4382,/mnt/d/Datasets/hmdb51_org/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_bow/TurkishBowDrOzveri_shoot_bow_u_cm_np1_fr_med_0.avi,80,320.0,240.0,35
2127,/mnt/d/Datasets/hmdb51_org/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_ba_goo_2.avi,80,300.0,240.0,18
2874,/mnt/d/Datasets/hmdb51_org/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/skype_laughter_train___haughtbad_and_Da_Nannie_laugh_h_cm_np2_fr_med_1.avi,285,320.0,240.0,23
2322,/mnt/d/Datasets/hmdb51_org/jump/LONGESTYARD_jump_f_cm_np1_ri_bad_21.avi,/mnt/d/Datasets/hmdb51_org_img/jump/LONGESTYARD_jump_f_cm_np1_ri_bad_21.avi,43,560.0,240.0,19
133,/mnt/d/Datasets/hmdb51_org/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0.avi,70,320.0,240.0,1
3072,/mnt/d/Datasets/hmdb51_org/pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0.avi,72,180.0,240.0,25
2043,/mnt/d/Datasets/hmdb51_org/hit/Einde_van_Opel_Kadett_hit_u_cm_np2_fr_bad_7.avi,/mnt/d/Datasets/hmdb51_org_img/hit/Einde_van_Opel_Kadett_hit_u_cm_np2_fr_bad_7.avi,44,320.0,240.0,17
5618,/mnt/d/Datasets/hmdb51_org/sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/sword_exercise/samurai_training_sword_exercise_f_cm_np1_fr_med_5.avi,149,320.0,240.0,45
3755,/mnt/d/Datasets/hmdb51_org/ride_horse/Return_of_the_King_4_ride_horse_f_cm_np1_ba_bad_8.avi,/mnt/d/Datasets/hmdb51_org_img/ride_horse/Return_of_the_King_4_ride_horse_f_cm_np1_ba_bad_8.avi,156,352.0,240.0,31
6588,/mnt/d/Datasets/hmdb51_org/walk/The_House_on_Haunted_Hill_walk_f_cm_np1_fr_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/walk/The_House_on_Haunted_Hill_walk_f_cm_np1_fr_med_7.avi,78,304.0,240.0,49
4387,/mnt/d/Datasets/hmdb51_org/shoot_bow/Two_Towers_4_shoot_bow_f_nm_np1_le_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_bow/Two_Towers_4_shoot_bow_f_nm_np1_le_med_1.avi,47,352.0,240.0,35
2706,/mnt/d/Datasets/hmdb51_org/kiss/Hangingbyamomentfavoritekisses_kiss_u_cm_np2_le_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/kiss/Hangingbyamomentfavoritekisses_kiss_u_cm_np2_le_med_5.avi,230,300.0,240.0,22
1925,/mnt/d/Datasets/hmdb51_org/handstand/Handstand_Competition_handstand_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/handstand/Handstand_Competition_handstand_f_cm_np1_le_med_0.avi,79,320.0,240.0,16
4247,/mnt/d/Datasets/hmdb51_org/shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3.avi,56,320.0,240.0,34
1041,/mnt/d/Datasets/hmdb51_org/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_le_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Having_a_Good_Base_dribble_f_cm_np2_le_med_2.avi,79,304.0,240.0,9
4333,/mnt/d/Datasets/hmdb51_org/shoot_bow/erikafrontcompound6feb09_shoot_bow_f_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_bow/erikafrontcompound6feb09_shoot_bow_f_nm_np1_fr_med_0.avi,296,320.0,240.0,35
5759,/mnt/d/Datasets/hmdb51_org/talk/Two_Towers_5_talk_h_nm_np1_fr_goo_2.avi,/mnt/d/Datasets/hmdb51_org_img/talk/Two_Towers_5_talk_h_nm_np1_fr_goo_2.avi,111,352.0,240.0,46
1494,/mnt/d/Datasets/hmdb51_org/fall_floor/Return_of_the_King_1_fall_floor_u_nm_np1_le_med_8.avi,/mnt/d/Datasets/hmdb51_org_img/fall_floor/Return_of_the_King_1_fall_floor_u_nm_np1_le_med_8.avi,43,352.0,240.0,12
5647,/mnt/d/Datasets/hmdb51_org/sword_exercise/The_Last_Samurai_-_In_Your_Honor_sword_exercise_u_nm_np4_fr_bad_4.avi,/mnt/d/Datasets/hmdb51_org_img/sword_exercise/The_Last_Samurai_-_In_Your_Honor_sword_exercise_u_nm_np4_fr_bad_4.avi,99,360.0,240.0,45
3281,/mnt/d/Datasets/hmdb51_org/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_6.avi,/mnt/d/Datasets/hmdb51_org_img/punch/PracticingBoxingonaDoubleEndBag-LeadRightwithaHook_punch_u_nm_np1_fr_med_6.avi,86,360.0,240.0,27
5770,/mnt/d/Datasets/hmdb51_org/talk/veoh_harold_and_kumar_talk_u_nm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/talk/veoh_harold_and_kumar_talk_u_nm_np1_fr_goo_1.avi,137,432.0,240.0,46
1880,/mnt/d/Datasets/hmdb51_org/golf/Sergio_Garcia_golf_f_cm_np1_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/golf/Sergio_Garcia_golf_f_cm_np1_ri_med_1.avi,80,320.0,240.0,15
5314,/mnt/d/Datasets/hmdb51_org/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_72.avi,/mnt/d/Datasets/hmdb51_org_img/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_72.avi,60,416.0,240.0,43
2357,/mnt/d/Datasets/hmdb51_org/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5.avi,/mnt/d/Datasets/hmdb51_org_img/jump/Stadium_Plyometric_Workout_jump_f_cm_np1_ba_bad_5.avi,39,352.0,240.0,19
6681,/mnt/d/Datasets/hmdb51_org/wave/BuddhaPainter_wave_u_nm_np1_fr_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/wave/BuddhaPainter_wave_u_nm_np1_fr_med_1.avi,139,320.0,240.0,50
506,/mnt/d/Datasets/hmdb51_org/clap/RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/clap/RE-_Boom_Snap_Clap_clap_u_nm_np1_fr_med_0.avi,79,320.0,240.0,4
1780,/mnt/d/Datasets/hmdb51_org/flic_flac/turnles!!_flic_flac_f_cm_np1_le_med_9.avi,/mnt/d/Datasets/hmdb51_org_img/flic_flac/turnles!!_flic_flac_f_cm_np1_le_med_9.avi,80,320.0,240.0,14
1598,/mnt/d/Datasets/hmdb51_org/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_ri_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Hamlet_(1996)_Fencing_Scenes_fencing_u_cm_np2_ri_med_4.avi,187,352.0,240.0,13
660,/mnt/d/Datasets/hmdb51_org/climb/speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/climb/speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi,78,288.0,240.0,5
4440,/mnt/d/Datasets/hmdb51_org/shoot_gun/GLOCK17_shoot_gun_u_nm_np1_ri_goo_7.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_gun/GLOCK17_shoot_gun_u_nm_np1_ri_goo_7.avi,78,320.0,240.0,36
777,/mnt/d/Datasets/hmdb51_org/dive/96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/dive/96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,121,320.0,240.0,7
5302,/mnt/d/Datasets/hmdb51_org/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_36.avi,/mnt/d/Datasets/hmdb51_org_img/swing_baseball/Faith_Rewarded_swing_baseball_f_nm_np1_fr_bad_36.avi,53,416.0,240.0,43
6680,/mnt/d/Datasets/hmdb51_org/wave/Bubble_Gum_Club_2_wave_h_nm_np2_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/wave/Bubble_Gum_Club_2_wave_h_nm_np2_fr_med_0.avi,79,320.0,240.0,50
3923,/mnt/d/Datasets/hmdb51_org/run/TheBigBangS01E01Pilot_run_f_nm_np1_ba_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/run/TheBigBangS01E01Pilot_run_f_nm_np1_ba_med_0.avi,55,416.0,240.0,32
5729,/mnt/d/Datasets/hmdb51_org/talk/Prelinger_HabitPat1954_talk_u_nm_np1_fr_med_22.avi,/mnt/d/Datasets/hmdb51_org_img/talk/Prelinger_HabitPat1954_talk_u_nm_np1_fr_med_22.avi,78,352.0,240.0,46
5637,/mnt/d/Datasets/hmdb51_org/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_u_cm_np1_le_med_8.avi,/mnt/d/Datasets/hmdb51_org_img/sword_exercise/Sword_and_Targe_Solo_Exercises_sword_exercise_u_cm_np1_le_med_8.avi,155,360.0,240.0,45
2648,/mnt/d/Datasets/hmdb51_org/kick_ball/The_Monk_Best_Bits_2_kick_ball_f_cm_np5_le_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/kick_ball/The_Monk_Best_Bits_2_kick_ball_f_cm_np5_le_goo_1.avi,49,300.0,240.0,21
3057,/mnt/d/Datasets/hmdb51_org/pour/My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/pour/My_First_Hefeweizen_pour_u_nm_np1_ri_med_0.avi,326,320.0,240.0,25
4478,/mnt/d/Datasets/hmdb51_org/shoot_gun/TanyaShooting_shoot_gun_u_cm_np1_ri_med_2.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_gun/TanyaShooting_shoot_gun_u_cm_np1_ri_med_2.avi,66,320.0,240.0,36
43,/mnt/d/Datasets/hmdb51_org/brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Brushing_my_hair_-_December_2008_brush_hair_u_cm_np1_ba_goo_1.avi,331,320.0,240.0,0
4232,/mnt/d/Datasets/hmdb51_org/shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_5.avi,111,320.0,240.0,34
6726,/mnt/d/Datasets/hmdb51_org/wave/Miro_Klose_winkt_wave_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/wave/Miro_Klose_winkt_wave_f_cm_np1_le_med_0.avi,81,320.0,240.0,50
5173,/mnt/d/Datasets/hmdb51_org/stand/happy_go_lovely_stand_u_nm_np1_ri_bad_8.avi,/mnt/d/Datasets/hmdb51_org_img/stand/happy_go_lovely_stand_u_nm_np1_ri_bad_8.avi,73,320.0,240.0,42
5480,/mnt/d/Datasets/hmdb51_org/sword/Moonfleet_1955_rapier_vs_halberd_duel__Stewart_Granger_sword_u_cm_np2_ri_bad_0.avi,/mnt/d/Datasets/hmdb51_org_img/sword/Moonfleet_1955_rapier_vs_halberd_duel__Stewart_Granger_sword_u_cm_np2_ri_bad_0.avi,46,568.0,240.0,44
1821,/mnt/d/Datasets/hmdb51_org/golf/Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/golf/Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_4.avi,67,320.0,240.0,15
1243,/mnt/d/Datasets/hmdb51_org/drink/OldSchool_drink_h_nm_np1_fr_goo_4.avi,/mnt/d/Datasets/hmdb51_org_img/drink/OldSchool_drink_h_nm_np1_fr_goo_4.avi,74,320.0,240.0,10
225,/mnt/d/Datasets/hmdb51_org/catch/Finding_Forrester_3_catch_u_cm_np1_fr_goo_11.avi,/mnt/d/Datasets/hmdb51_org_img/catch/Finding_Forrester_3_catch_u_cm_np1_fr_goo_11.avi,42,352.0,240.0,2
1050,/mnt/d/Datasets/hmdb51_org/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_4.avi,/mnt/d/Datasets/hmdb51_org_img/dribble/Basketball_Dribbling_-_Basketball_Dribbling-_Practice_With_2_Balls_dribble_f_nm_np2_fr_med_4.avi,79,304.0,240.0,9
6328,/mnt/d/Datasets/hmdb51_org/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_39.avi,/mnt/d/Datasets/hmdb51_org_img/walk/KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_39.avi,47,560.0,240.0,49
4970,/mnt/d/Datasets/hmdb51_org/somersault/Bodenk_r_somersault_f_cm_np1_le_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/somersault/Bodenk_r_somersault_f_cm_np1_le_med_0.avi,81,320.0,240.0,41
729,/mnt/d/Datasets/hmdb51_org/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_3.avi,/mnt/d/Datasets/hmdb51_org_img/climb_stairs/Piano_stairs__-_TheFunTheory_com_-_Rolighetsteorin_se_climb_stairs_f_nm_np2_ba_med_3.avi,57,416.0,240.0,6
1062,/mnt/d/Datasets/hmdb51_org/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/dribble/Basketball_Dribbling_Drills_-_The_12_Inch_Dribble_Drill_in_Basketball_dribble_f_cm_np1_ri_med_1.avi,78,352.0,240.0,9
2186,/mnt/d/Datasets/hmdb51_org/hug/CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_hug_u_cm_np2_le_med_8.avi,/mnt/d/Datasets/hmdb51_org_img/hug/CSU_Cesar_Chavez_Day_Celebration_and_Award_Ceremony_2009_Part_7_hug_u_cm_np2_le_med_8.avi,80,320.0,240.0,18
4367,/mnt/d/Datasets/hmdb51_org/shoot_bow/OhKyoMoon_shoot_bow_u_cm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_bow/OhKyoMoon_shoot_bow_u_cm_np1_fr_med_0.avi,217,320.0,240.0,35
4286,/mnt/d/Datasets/hmdb51_org/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/shoot_ball/WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_7.avi,82,320.0,240.0,34
13,/mnt/d/Datasets/hmdb51_org/brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_med_0.avi,/mnt/d/Datasets/hmdb51_org_img/brush_hair/Aussie_Brunette_Brushing_Long_Hair_brush_hair_u_nm_np1_fr_med_0.avi,260,320.0,240.0,0
3016,/mnt/d/Datasets/hmdb51_org/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,/mnt/d/Datasets/hmdb51_org_img/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,160,320.0,240.0,25
6586,/mnt/d/Datasets/hmdb51_org/walk/The_Fugitive_6_walk_u_nm_np1_fr_med_16.avi,/mnt/d/Datasets/hmdb51_org_img/walk/The_Fugitive_6_walk_u_nm_np1_fr_med_16.avi,174,352.0,240.0,49
6200,/mnt/d/Datasets/hmdb51_org/walk/A_Beautiful_Mind_2_walk_f_cm_np1_fr_med_7.avi,/mnt/d/Datasets/hmdb51_org_img/walk/A_Beautiful_Mind_2_walk_f_cm_np1_fr_med_7.avi,86,352.0,240.0,49
2788,/mnt/d/Datasets/hmdb51_org/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6.avi,/mnt/d/Datasets/hmdb51_org_img/laugh/Best_Of_Skype_Laughter_Chain_laugh_h_nm_np3_fr_goo_6.avi,158,320.0,240.0,23
3674,/mnt/d/Datasets/hmdb51_org/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_1.avi,/mnt/d/Datasets/hmdb51_org_img/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_1.avi,161,320.0,240.0,31
3306,/mnt/d/Datasets/hmdb51_org/punch/The_Matrix_5_punch_u_nm_np1_ba_med_20.avi,/mnt/d/Datasets/hmdb51_org_img/punch/The_Matrix_5_punch_u_nm_np1_ba_med_20.avi,56,352.0,240.0,27
1564,/mnt/d/Datasets/hmdb51_org/fencing/Advanced_Rapier_fencing_f_cm_np2_ri_bad_1.avi,/mnt/d/Datasets/hmdb51_org_img/fencing/Advanced_Rapier_fencing_f_cm_np2_ri_bad_1.avi,48,320.0,240.0,13
1203,/mnt/d/Datasets/hmdb51_org/drink/ChildrenOfMen_drink_u_nm_np1_fr_goo_0.avi,/mnt/d/Datasets/hmdb51_org_img/drink/ChildrenOfMen_drink_u_nm_np1_fr_goo_0.avi,110,448.0,240.0,10
3895,/mnt/d/Datasets/hmdb51_org/run/prelinger_they_grow_up_so_fast_1_run_f_cm_np1_ri_med_14.avi,/mnt/d/Datasets/hmdb51_org_img/run/prelinger_they_grow_up_so_fast_1_run_f_cm_np1_ri_med_14.avi,199,352.0,240.0,32
4951,/mnt/d/Datasets/hmdb51_org/smoke/Veoh_Alpha_Dog_1_smoke_u_nm_np1_fr_med_10.avi,/mnt/d/Datasets/hmdb51_org_img/smoke/Veoh_Alpha_Dog_1_smoke_u_nm_np1_fr_med_10.avi,164,592.0,240.0,40
1755,/mnt/d/Datasets/hmdb51_org/flic_flac/Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ri_med_5.avi,/mnt/d/Datasets/hmdb51_org_img/flic_flac/Meto_Demo_BHS__Flick_Flack_flic_flac_f_cm_np1_ri_med_5.avi,79,320.0,240.0,14
